term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,cap,act,rem
Spring2019,37714,BI 0171P,10,0,General Biology II PLG,"[{'days': 'R', 'times': '0400pm-0450pm', 'dates': '01/22-04/30', 'location': 'BNW 319'}]",['R 0400pm-0450pm 01/22-04/30 BNW 319'],Catherine J.  Andersen,10,7,3
Spring2019,38694,BI 0171P,11,0,General Biology II PLG,"[{'days': 'R', 'times': '0500pm-0550pm', 'dates': '01/22-04/30', 'location': 'BNW 319'}]",['R 0500pm-0550pm 01/22-04/30 BNW 319'],Catherine J.  Andersen,10,11,-1
Spring2019,37902,BI 0201,1,1,Biology Teaching Practicum,[],[],Brian G.  Walker,10,6,4
Spring2019,37903,BI 0202,1,1,Biology Teaching Practicum,[],[],Brian G.  Walker,10,1,9
Spring2019,37953,BI 0203,1,1,Biology Teaching Practicum,[],[],Brian G.  Walker,10,0,10
Spring2019,37954,BI 0204,1,1,Biology Teaching Practicum,[],[],Brian G.  Walker,10,0,10
Spring2019,38202,BI 0205,1,1,Biology Teaching Practicum,[],[],Brian G.  Walker,10,0,10
Spring2019,38696,BI 0218,1,3,Vertebrate Zoology,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/22-04/30', 'location': 'BNW 256'}]",['TF 1100am-1215pm 01/22-04/30 BNW 256'],Soyong   Byun,24,24,0
Spring2019,38697,BI 0218L,1,1,Vertebrate Zoology Lab,"[{'days': 'R', 'times': '0900am-1150am', 'dates': '01/22-04/30', 'location': 'BNW 238A'}]",['R 0900am-1150am 01/22-04/30 BNW 238A'],Soyong   Byun,12,12,0
Spring2019,38698,BI 0260,1,4,Ecology,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/22-04/30', 'location': 'NHS 210'}]",['TF 1100am-1215pm 01/22-04/30 NHS 210'],James E.  Biardi,16,11,5
Spring2019,38699,BI 0260L,1,0,Ecology Lab,"[{'days': 'R', 'times': '0200pm-0450pm', 'dates': '01/22-04/30', 'location': 'BNW 369'}]",['R 0200pm-0450pm 01/22-04/30 BNW 369'],James E.  Biardi,16,11,5
Spring2019,37290,BI 0261,1,4,Genetics,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/22-04/30', 'location': 'BNW 254'}]",['TF 0930am-1045am 01/22-04/30 BNW 254'],Anita G.  Fernandez,43,43,0
Spring2019,37342,BI 0261L,1,0,Genetics Lab,"[{'days': 'T', 'times': '0200pm-0450pm', 'dates': '01/22-04/30', 'location': 'BNW 267'}]",['T 0200pm-0450pm 01/22-04/30 BNW 267'],Anita G.  Fernandez,16,16,0
Spring2019,37343,BI 0261L,2,0,Genetics Lab,"[{'days': 'W', 'times': '0200pm-0450pm', 'dates': '01/22-04/30', 'location': 'BNW 267'}]",['W 0200pm-0450pm 01/22-04/30 BNW 267'],Anita G.  Fernandez,15,16,-1
Spring2019,39054,BI 0261L,3,0,Genetics Lab,"[{'days': 'R', 'times': '0200pm-0450pm', 'dates': '01/22-04/30', 'location': 'BNW 267'}]",['R 0200pm-0450pm 01/22-04/30 BNW 267'],Geoffrey A.  Church,16,10,6
Spring2019,38700,BI 0315,1,3,Anatomy: Form and Function,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/22-04/30', 'location': 'BNW 254'}]",['W 0200pm-0430pm 01/22-04/30 BNW 254'],Shannon P.  Gerry,16,12,4
Spring2019,38701,BI 0317,1,3,Biostatistics for Health Research,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '01/22-04/30', 'location': 'BNW 469'}]",['TF 0330pm-0445pm 01/22-04/30 BNW 469'],Jennifer   Schindler-Ruwisch,20,15,5
Spring2019,37280,BI 0324,1,3,Biochemistry I,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/22-04/30', 'location': 'BNW 124'}]",['MR 0930am-1045am 01/22-04/30 BNW 124'],Jillian E.  Smith-Carpenter,8,8,0
Spring2019,37344,BI 0324L,1,1,Biochemistry Lab,"[{'days': 'W', 'times': '0200pm-0450pm', 'dates': '01/22-04/30', 'location': 'BNW 269'}]",['W 0200pm-0450pm 01/22-04/30 BNW 269'],Jillian E.  Smith-Carpenter,8,2,6
Spring2019,37955,BI 0327,1,4,Cell Biology,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/22-04/30', 'location': 'NHS 410'}]",['TF 1100am-1215pm 01/22-04/30 NHS 410'],Shelley A.  Phelan,14,8,6
Spring2019,37956,BI 0327L,1,0,Cell Biology Lab,"[{'days': 'T', 'times': '0200pm-0450pm', 'dates': '01/22-04/30', 'location': 'BNW 269'}]",['T 0200pm-0450pm 01/22-04/30 BNW 269'],Shelley A.  Phelan,14,8,6
Spring2019,38702,BI 0356,1,3,Immunology,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/22-04/30', 'location': 'BNW 254A'}]",['MR 1230pm-0145pm 01/22-04/30 BNW 254A'],Phyllis Cellini  Braun,20,16,4
Spring2019,38703,BI 0366,1,4,Ornithology,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/22-04/30', 'location': 'BNW 341'}]",['TF 1230pm-0145pm 01/22-04/30 BNW 341'],Tod   Osier,16,8,8
Spring2019,38704,BI 0366L,1,0,Ornithology Lab,"[{'days': 'T', 'times': '0200pm-0450pm', 'dates': '01/22-04/30', 'location': 'BNW 369'}]",['T 0200pm-0450pm 01/22-04/30 BNW 369'],Tod   Osier,16,8,8
Spring2019,37768,BI 0391,1,1.000-3.000,Biology Research I,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/22-04/30', 'location': 'BNW 137'}]",['W 1100am-0130pm 01/22-04/30 BNW 137'],Shannon P.  Gerry,10,5,5
Spring2019,37957,BI 0392,1,1.000-3.000,Biology Research II,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/22-04/30', 'location': 'BNW 137'}]",['W 1100am-0130pm 01/22-04/30 BNW 137'],Shannon P.  Gerry,10,7,3
Spring2019,37501,BI 0393,1,1.000-3.000,Biology Research III,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/22-04/30', 'location': 'BNW 137'}]",['W 1100am-0130pm 01/22-04/30 BNW 137'],Shannon P.  Gerry,10,3,7
Spring2019,37291,BI 0394,1,1.000-3.000,Biology Research IV,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/22-04/30', 'location': 'BNW 137'}]",['W 1100am-0130pm 01/22-04/30 BNW 137'],Shannon P.  Gerry,10,3,7
Spring2019,38213,BI 0395,1,1.000-3.000,Biology Research V,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/22-04/30', 'location': 'BNW 137'}]",['W 1100am-0130pm 01/22-04/30 BNW 137'],Shannon P.  Gerry,10,0,10
Spring2019,38214,BI 0396,1,1.000-3.000,Biology Research VI,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/22-04/30', 'location': 'BNW 137'}]",['W 1100am-0130pm 01/22-04/30 BNW 137'],Shannon P.  Gerry,10,0,10
Spring2019,37922,BI 0398,1,1.000-3.000,Internship,[],[],Brian G.  Walker,10,2,8
Spring2019,37958,BI 0399F,1,3,Senior Capstone Seminar: Coral Reef Ecology,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/22-04/30', 'location': 'BNW 469'}]",['W 0200pm-0430pm 01/22-04/30 BNW 469'],Diane J.  Brousseau,10,8,2
Spring2019,38705,BI 0399M,1,3,Senior Capstone Seminar: Conservation Biology,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/22-04/30', 'location': 'NHS 210'}]",['MR 1100am-1215pm 01/22-04/30 NHS 210'],James E.  Biardi,10,10,0
Spring2019,39156,BL 0398,JG,3,Independent Study,[],[],Johanna   Garvey,1,1,0
Spring2019,37156,BU 0211,1,3,Legal Environment of Business,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/22-04/30', 'location': 'DSB 108'}]",['T 0630pm-0900pm 01/22-04/30 DSB 108'],Sharlene A.  McEvoy,25,24,1
Spring2019,37157,BU 0211,2,3,Legal Environment of Business,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/22-04/30', 'location': 'DSB 108'}]",['W 0630pm-0900pm 01/22-04/30 DSB 108'],Sharlene A.  McEvoy,25,25,0
Spring2019,37158,BU 0211,3,3,Legal Environment of Business,"[{'days': 'W', 'times': '0800am-1030am', 'dates': '01/22-04/30', 'location': 'DSB 105'}]",['W 0800am-1030am 01/22-04/30 DSB 105'],Jennifer M. F.  Hillgen-Santa,25,13,12
Spring2019,37159,BU 0211,4,3,Legal Environment of Business,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/22-04/30', 'location': 'DSB 105'}]",['W 1100am-0130pm 01/22-04/30 DSB 105'],Jennifer M. F.  Hillgen-Santa,25,23,2
Spring2019,37557,BU 0211,5,3,Legal Environment of Business,"[{'days': 'MW', 'times': '0630pm-0745pm', 'dates': '01/22-04/30', 'location': 'DSB 109'}]",['MW 0630pm-0745pm 01/22-04/30 DSB 109'],Carlos E.  Pena,25,25,0
Spring2019,37794,BU 0211,6,3,Legal Environment of Business,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/22-04/30', 'location': 'DSB 109'}]",['MW 0500pm-0615pm 01/22-04/30 DSB 109'],Carlos E.  Pena,25,25,0
Spring2019,37795,BU 0211,7,3,Legal Environment of Business,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/22-04/30', 'location': 'DSB 108'}]",['M 0630pm-0900pm 01/22-04/30 DSB 108'],Sharlene A.  McEvoy,25,25,0
Spring2019,38744,BU 0211,8,3,Legal Environment of Business,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/22-04/30', 'location': 'DSB 104'}]",['MR 1100am-1215pm 01/22-04/30 DSB 104'],Debra M.  Strauss,25,25,0
Spring2019,38745,BU 0211,9,3,Legal Environment of Business,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/22-04/30', 'location': 'DSB 104'}]",['MR 1230pm-0145pm 01/22-04/30 DSB 104'],Debra M.  Strauss,25,25,0
Spring2019,37175,BU 0220,1,3,Environmental Law and Policy,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/22-04/30', 'location': 'DSB 106'}]",['W 0200pm-0430pm 01/22-04/30 DSB 106'],Sharlene A.  McEvoy,25,16,9
Spring2019,38780,BU 0391,1,3,Seminar in Business Law and Ethics,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/22-04/30', 'location': 'DSB 2109A'}]",['M 0630pm-0900pm 01/22-04/30 DSB 2109A'],David P.  Schmidt,15,2,13
Spring2019,39033,BU 0395,1,3,Internship,[],[],Sarah Jennie  Bollinger,100,11,89
Spring2019,38514,BU 0591,DM,3,Business Practicum,[],[],Dawn W  Massey,20,4,16
Spring2019,39127,BU 0591,RL,3,Business Practicum,[],[],Rosalind F.  Looby,5,1,4
Spring2019,37875,BB 0115,01M,0,SHRM Learning Systems: Members,"[{'days': 'T', 'times': '0630pm-0930pm', 'dates': '02/19-05/07', 'location': 'MCA 107'}]",['T 0630pm-0930pm 02/19-05/07 MCA 107'],Raymond T.  Lamanna,20,3,17
Spring2019,37876,BB 0115,01N,0,SHRM Learning Systems,"[{'days': 'T', 'times': '0630pm-0930pm', 'dates': '02/19-05/07', 'location': 'MCA 107'}]",['T 0630pm-0930pm 02/19-05/07 MCA 107'],Raymond T.  Lamanna,20,2,18
Spring2019,39061,BB 0121,1,0,SHRM Essentials of Human Resource Management,"[{'days': 'F', 'times': '0900am-0400pm', 'dates': '03/08-03/15', 'location': 'CNS 5'}]",['F 0900am-0400pm 03/08-03/15 CNS 5'],Raymond T.  Lamanna,10,1,9
Spring2019,37877,BB 0130,1,0,Fundamentals and Principles of Personal Financial Planning,"[{'days': 'T', 'times': '0630pm-1000pm', 'dates': '02/26-05/07', 'location': 'DMH 231'}]",['T 0630pm-1000pm 02/26-05/07 DMH 231'],Craig L.  Cerone,15,1,14
Spring2019,37878,BB 0132,1,0,Insurance Planning and Risk Management,"[{'days': 'W', 'times': '0630pm-1000pm', 'dates': '03/06-05/15', 'location': 'CNS 103'}]",['W 0630pm-1000pm 03/06-05/15 CNS 103'],TBA,15,0,15
Spring2019,39004,BB 0134,1,0,Investment Planning,"[{'days': 'T', 'times': '0630pm-1000pm', 'dates': '01/29-04/09', 'location': 'DSB 2109A'}]",['T 0630pm-1000pm 01/29-04/09 DSB 2109A'],Joseph J.  Matthews,15,5,10
Spring2019,37879,BB 0138,1,0,Retirement Planning and Employer-Sponsored Benefits,"[{'days': 'M', 'times': '0630pm-1000pm', 'dates': '03/04-05/13', 'location': 'DMH 348'}]",['M 0630pm-1000pm 03/04-05/13 DMH 348'],Paul A.  Rivera,15,1,14
Spring2019,39005,BB 0139,1,0,CFP Capstone Course,"[{'days': 'S', 'times': '0900am-0500pm', 'dates': '04/06-05/11', 'location': 'DSB 2109A'}]",['S 0900am-0500pm 04/06-05/11 DSB 2109A'],Paul A.  Rivera,15,2,13
Spring2019,37880,BB 0140,1,0,Estate Planning,"[{'days': 'W', 'times': '0630pm-1000pm', 'dates': '01/30-04/10', 'location': 'DSB 2109A'}, {'days': 'S', 'times': '0930am-0430pm', 'dates': '03/23-03/23', 'location': 'DSB 2109A'}]","['W 0630pm-1000pm 01/30-04/10 DSB 2109A', 'S 0930am-0430pm 03/23-03/23 DSB 2109A']",Jennifer   McGrath,15,4,11
Spring2019,39006,BA 0510,1,3,Databases for Business Analytics,"[{'days': 'T', 'times': '0630pm-0930pm', 'dates': '01/28-03/15', 'location': 'DSB 105'}, {'days': 'S', 'times': '0900am-0400pm', 'dates': '02/02-02/02', 'location': 'DSB 115'}, {'days': 'S', 'times': '0900am-0400pm', 'dates': '02/16-02/16', 'location': 'DSB 115'}, {'days': 'S', 'times': '0900am-0400pm', 'dates': '03/09-03/09', 'location': 'DSB 115'}]","['T 0630pm-0930pm 01/28-03/15 DSB 105', 'S 0900am-0400pm 02/02-02/02 DSB 115', 'S 0900am-0400pm 02/16-02/16 DSB 115', 'S 0900am-0400pm 03/09-03/09 DSB 115']",Christopher L.  Huntley,32,34,-2
Spring2019,39007,BA 0540,1,3,Business Intelligence,"[{'days': 'R', 'times': '0630pm-0930pm', 'dates': '03/25-05/10', 'location': 'DSB 115'}]",['R 0630pm-0930pm 03/25-05/10 DSB 115'],Feyzi   Bagirov,30,30,0
Spring2019,39008,BA 0545,1,3,Data Mining,"[{'days': 'M', 'times': '0630pm-0930pm', 'dates': '01/22-05/10', 'location': 'DSB 115'}]",['M 0630pm-0930pm 01/22-05/10 DSB 115'],Jie   Tao,30,21,9
Spring2019,37908,CH 0033,1,3,Chemistry of Nutrition,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '01/22-04/30', 'location': 'BNW 332'}]",['TF 0330pm-0445pm 01/22-04/30 BNW 332'],Jon J.  Harper,24,24,0
Spring2019,37119,CH 0084,1,3,General Chemistry for Health Science,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/22-04/30', 'location': 'BNW 138'}]",['TF 0930am-1045am 01/22-04/30 BNW 138'],Eileen   Reilly-Wiedow,30,31,-1
Spring2019,38221,CH 0084,2,3,General Chemistry for Health Science,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/22-04/30', 'location': 'BNW 254'}]",['TF 0200pm-0315pm 01/22-04/30 BNW 254'],Eileen   Reilly-Wiedow,30,31,-1
Spring2019,38811,CH 0084,3,3,General Chemistry for Health Science,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/22-04/30', 'location': 'NHS 404'}]",['TF 0200pm-0315pm 01/22-04/30 NHS 404'],Donald J.  Wolanin,30,34,-4
Spring2019,37345,CH 0084L,1,1,General Chemistry for Health Science Lab,"[{'days': 'M', 'times': '0900am-1150am', 'dates': '01/22-04/30', 'location': 'BNW 362'}]",['M 0900am-1150am 01/22-04/30 BNW 362'],Edmond J.  O'Connell,14,16,-2
Spring2019,37346,CH 0084L,2,1,General Chemistry for Health Science Lab,"[{'days': 'T', 'times': '0900am-1150am', 'dates': '01/22-04/30', 'location': 'BNW 362'}]",['T 0900am-1150am 01/22-04/30 BNW 362'],Donald J.  Wolanin,14,15,-1
Spring2019,37566,CH 0084L,3,1,General Chemistry for Health Science Lab,"[{'days': 'W', 'times': '0900am-1150am', 'dates': '01/22-04/30', 'location': 'BNW 362'}]",['W 0900am-1150am 01/22-04/30 BNW 362'],Eileen   Reilly-Wiedow,14,16,-2
Spring2019,37651,CH 0084L,4,1,General Chemistry for Health Science Lab,"[{'days': 'R', 'times': '0900am-1150am', 'dates': '01/22-04/30', 'location': 'BNW 362'}]",['R 0900am-1150am 01/22-04/30 BNW 362'],Edmond J.  O'Connell,14,15,-1
Spring2019,37969,CH 0084L,5,1,General Chemistry for Health Science Lab,"[{'days': 'R', 'times': '0100pm-0350pm', 'dates': '01/22-04/30', 'location': 'BNW 362'}]",['R 0100pm-0350pm 01/22-04/30 BNW 362'],Eileen   Reilly-Wiedow,14,16,-2
Spring2019,38812,CH 0084L,6,1,General Chemistry for Health Science Lab,"[{'days': 'M', 'times': '0100pm-0350pm', 'dates': '01/22-04/30', 'location': 'BNW 362'}]",['M 0100pm-0350pm 01/22-04/30 BNW 362'],Marta Anne   Taddeo,14,15,-1
Spring2019,38879,CH 0085,1,3,"Chemistry, Energy, and the Environment","[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/22-04/30', 'location': 'BNW 332'}]",['MR 0200pm-0315pm 01/22-04/30 BNW 332'],Lawrence Kraig  Steffen,24,24,0
Spring2019,37299,CH 0086,1,3,Chemistry and Art,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '01/22-04/30', 'location': 'BNW 332'}]",['TR 0500pm-0615pm 01/22-04/30 BNW 332'],Dorothy   Sobczynski,20,19,1
Spring2019,37970,CH 0087,1,3,Molecules of Life,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/22-04/30', 'location': 'BNW 332'}]",['TF 0200pm-0315pm 01/22-04/30 BNW 332'],Jon J.  Harper,24,24,0
Spring2019,37502,CH 0112,1,3,General Chemistry II,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/22-04/30', 'location': 'NHS 403'}, {'days': 'W', 'times': '1000am-1050am', 'dates': '01/22-04/30', 'location': 'NHS 403'}]","['MR 1100am-1215pm 01/22-04/30 NHS 403', 'W 1000am-1050am 01/22-04/30 NHS 403']",Robert G.  Fischer,30,30,0
Spring2019,37503,CH 0112,2,3,General Chemistry II,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/22-04/30', 'location': 'BNW 254'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '01/22-04/30', 'location': 'BNW 254'}]","['MR 0930am-1045am 01/22-04/30 BNW 254', 'W 0900am-0950am 01/22-04/30 BNW 254']",John R.  Miecznikowski,30,30,0
Spring2019,37504,CH 0112,3,3,General Chemistry II,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/22-04/30', 'location': 'BNW 139'}, {'days': 'W', 'times': '1200pm-1250pm', 'dates': '01/22-04/30', 'location': 'BNW 139'}]","['MR 1230pm-0145pm 01/22-04/30 BNW 139', 'W 1200pm-1250pm 01/22-04/30 BNW 139']",Jillian E.  Smith-Carpenter,32,33,-1
Spring2019,37710,CH 0112,4,3,General Chemistry II,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '01/22-04/30', 'location': 'NHS 403'}, {'days': 'W', 'times': '0800am-0850am', 'dates': '01/22-04/30', 'location': 'NHS 403'}]","['MR 0800am-0915am 01/22-04/30 NHS 403', 'W 0800am-0850am 01/22-04/30 NHS 403']",Robert G.  Fischer,30,23,7
Spring2019,37505,CH 0112L,1,1,General Chemistry II Lab,"[{'days': 'M', 'times': '1230pm-0320pm', 'dates': '01/22-04/30', 'location': 'BNW 361'}]",['M 1230pm-0320pm 01/22-04/30 BNW 361'],Sharon A.  Fischer,16,14,2
Spring2019,37506,CH 0112L,2,1,General Chemistry II Lab,"[{'days': 'M', 'times': '0500pm-0750pm', 'dates': '01/22-04/30', 'location': 'BNW 361'}]",['M 0500pm-0750pm 01/22-04/30 BNW 361'],Flavio C.  Tinoco,16,15,1
Spring2019,37507,CH 0112L,3,1,General Chemistry II Lab,"[{'days': 'T', 'times': '1230pm-0320pm', 'dates': '01/22-04/30', 'location': 'BNW 361'}]",['T 1230pm-0320pm 01/22-04/30 BNW 361'],Amanda S.  Harper-Leatherman,16,15,1
Spring2019,37508,CH 0112L,4,1,General Chemistry II Lab,"[{'days': 'T', 'times': '0500pm-0750pm', 'dates': '01/22-04/30', 'location': 'BNW 361'}]",['T 0500pm-0750pm 01/22-04/30 BNW 361'],Sharon A.  Fischer,16,15,1
Spring2019,37509,CH 0112L,5,1,General Chemistry II Lab,"[{'days': 'W', 'times': '0100pm-0350pm', 'dates': '01/22-04/30', 'location': 'BNW 361'}]",['W 0100pm-0350pm 01/22-04/30 BNW 361'],John R.  Miecznikowski,16,15,1
Spring2019,37809,CH 0112L,6,1,General Chemistry II Lab,"[{'days': 'W', 'times': '0500pm-0750pm', 'dates': '01/22-04/30', 'location': 'BNW 361'}]",['W 0500pm-0750pm 01/22-04/30 BNW 361'],John R.  Miecznikowski,14,12,2
Spring2019,37971,CH 0112L,7,1,General Chemistry II Lab,"[{'days': 'R', 'times': '1230pm-0320pm', 'dates': '01/22-04/30', 'location': 'BNW 361'}]",['R 1230pm-0320pm 01/22-04/30 BNW 361'],Mehrnaz   Kamal,16,12,4
Spring2019,38222,CH 0112L,8,1,General Chemistry II Lab,"[{'days': 'F', 'times': '1230pm-0320pm', 'dates': '01/22-04/30', 'location': 'BNW 361'}]",['F 1230pm-0320pm 01/22-04/30 BNW 361'],Sangamithra   Chintapalli,16,10,6
Spring2019,38223,CH 0112L,9,1,General Chemistry II Lab,"[{'days': 'R', 'times': '0500pm-0750pm', 'dates': '01/22-04/30', 'location': 'BNW 361'}]",['R 0500pm-0750pm 01/22-04/30 BNW 361'],Olivier J.  Nicaise,16,8,8
Spring2019,37042,CH 0212,1,3,Organic Chemistry II,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '01/22-04/30', 'location': 'BNW 124'}, {'days': 'W', 'times': '0800am-0850am', 'dates': '01/22-04/30', 'location': 'BNW 124'}]","['MR 0800am-0915am 01/22-04/30 BNW 124', 'W 0800am-0850am 01/22-04/30 BNW 124']",Lawrence Kraig  Steffen,25,19,6
Spring2019,37043,CH 0212,2,3,Organic Chemistry II,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/22-04/30', 'location': 'NHS 405'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '01/22-04/30', 'location': 'NHS 405'}]","['TF 0930am-1045am 01/22-04/30 NHS 405', 'W 0900am-0950am 01/22-04/30 NHS 405']",Edmond J.  O'Connell,25,9,16
Spring2019,37972,CH 0212,3,3,Organic Chemistry II,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/22-04/30', 'location': 'LNG 109'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '01/22-04/30', 'location': 'LNG 109'}]","['MR 0930am-1045am 01/22-04/30 LNG 109', 'W 0900am-0950am 01/22-04/30 LNG 109']",Aaron R.  Van Dyke,25,25,0
Spring2019,37347,CH 0212L,1,1,Organic Chemistry II Lab,"[{'days': 'M', 'times': '0100pm-0450pm', 'dates': '01/22-04/30', 'location': 'BNW 339'}]",['M 0100pm-0450pm 01/22-04/30 BNW 339'],Aaron R.  Van Dyke,15,16,-1
Spring2019,37348,CH 0212L,2,1,Organic Chemistry II Lab,"[{'days': 'M', 'times': '0500pm-0850pm', 'dates': '01/22-04/30', 'location': 'BNW 339'}]",['M 0500pm-0850pm 01/22-04/30 BNW 339'],Joan   Lloyd,15,14,1
Spring2019,37349,CH 0212L,3,1,Organic Chemistry II Lab,"[{'days': 'T', 'times': '1230pm-0430pm', 'dates': '01/22-04/30', 'location': 'BNW 339'}]",['T 1230pm-0430pm 01/22-04/30 BNW 339'],Peter J.  Schirmann,15,11,4
Spring2019,37350,CH 0212L,4,1,Organic Chemistry II Lab,"[{'days': 'W', 'times': '0100pm-0450pm', 'dates': '01/22-04/30', 'location': 'BNW 339'}]",['W 0100pm-0450pm 01/22-04/30 BNW 339'],Lawrence Kraig  Steffen,15,12,3
Spring2019,37044,CH 0222,1,3,Chemical Analysis,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/22-04/30', 'location': 'BNW 333'}]",['MR 1100am-1215pm 01/22-04/30 BNW 333'],Amanda S.  Harper-Leatherman,12,12,0
Spring2019,37565,CH 0222L,1,1,Chemical Analysis Lab,"[{'days': 'W', 'times': '0100pm-0150pm', 'dates': '01/22-04/30', 'location': 'BNW 341'}, {'days': 'W', 'times': '0150pm-0450pm', 'dates': '01/22-04/30', 'location': 'BNW 363'}]","['W 0100pm-0150pm 01/22-04/30 BNW 341', 'W 0150pm-0450pm 01/22-04/30 BNW 363']",Amanda S.  Harper-Leatherman,12,12,0
Spring2019,37236,CH 0262,1,3,Physical Chemistry II,"[{'days': 'TWF', 'times': '1100am-1150am', 'dates': '01/22-04/30', 'location': 'BNW 341'}]",['TWF 1100am-1150am 01/22-04/30 BNW 341'],Gary H.  Weddle,20,14,6
Spring2019,37351,CH 0262L,1,1,Physical Chemistry II Lab,"[{'days': 'T', 'times': '0200pm-0450pm', 'dates': '01/22-04/30', 'location': 'BNW 329'}]",['T 0200pm-0450pm 01/22-04/30 BNW 329'],Gary H.  Weddle,10,10,0
Spring2019,38815,CH 0262L,2,1,Physical Chemistry II Lab,"[{'days': 'W', 'times': '0100pm-0350pm', 'dates': '01/22-04/30', 'location': 'BNW 329'}]",['W 0100pm-0350pm 01/22-04/30 BNW 329'],Gary H.  Weddle,10,4,6
Spring2019,37211,CH 0324,1,3,Biochemistry I,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/22-04/30', 'location': 'BNW 124'}]",['MR 0930am-1045am 01/22-04/30 BNW 124'],Jillian E.  Smith-Carpenter,15,15,0
Spring2019,37352,CH 0324L,1,1,Biochemistry Lab,"[{'days': 'W', 'times': '0200pm-0450pm', 'dates': '01/22-04/30', 'location': 'BNW 269'}]",['W 0200pm-0450pm 01/22-04/30 BNW 269'],Jillian E.  Smith-Carpenter,8,7,1
Spring2019,37810,CH 0326L,1,3,Instrumental-Analytical Chemistry Lab,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/22-04/30', 'location': 'BNW 341'}, {'days': 'MR', 'times': '0315pm-0450pm', 'dates': '01/22-04/30', 'location': 'BNW 343'}]","['MR 0200pm-0315pm 01/22-04/30 BNW 341', 'MR 0315pm-0450pm 01/22-04/30 BNW 343']",Matthew A.  Kubasik,12,5,7
